"","Tm","Year","Player","Pos","Age","G","MP","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","eFG.","FT","FTA","ORB","DRB","TRB","AST","STL","BLK","TOV","PTS","All.Star","prevAS","W.L.","conf","tv","prop.G","tvf","big.m","med.m","small.m","east"
"69","ATL",2011,"Jeff Teague","PG",22,70,963,14.6,0.521,0.158,0.319,1.4,11.3,6.4,23.3,2.5,2,15.6,20.3,0.4,1.2,1.7,0.083,-2,0.2,-1.8,0.1,133,304,0.438,18,48,0.375,115,256,0.467,77,97,11,91,1.45714285714286,1.97142857142857,45,25,64,5.15714285714286,0,0,0.537,"east",2.341,0.853658536585366,"med",0,1,0,1
"70","ATL",2016,"Kyle Korver","SG",34,80,2401,9.7,0.578,0.644,0.088,0.7,10.9,5.9,9.9,1.2,1.1,13.3,13.7,1.2,2.9,4.1,0.081,-0.7,0.5,-0.2,1.1,268,616,0.435,158,397,0.398,110,219,0.563,45,54,14,246,3.25,2.05,60,35,98,9.2375,0,1,0.585,"east",2.341,0.975609756097561,"med",0,1,0,1
"71","ATL",2018,"Kent Bazemore","SG",28,65,1789,14.5,0.547,0.405,0.297,1.6,13.9,7.7,20.1,2.7,2.2,17,22.5,0.2,2,2.2,0.059,-0.6,1.1,0.4,1.1,284,676,0.42,108,274,0.394,176,402,0.5,160,201,25,223,3.81538461538462,3.50769230769231,100,45,157,12.8615384615385,0,0,0.293,"east",2.341,0.792682926829268,"med",0,1,0,1
"72","ATL",2016,"Tim Hardaway","SG",23,51,864,11.7,0.563,0.536,0.211,0.9,9.8,5.4,8.9,1.2,0.6,7.4,16.2,0.9,1,1.9,0.105,-0.9,-1.2,-2.1,0,114,265,0.43,48,142,0.338,66,123,0.521,50,56,7,79,1.68627450980392,1,21,7,23,6.3921568627451,0,0,0.585,"east",2.341,0.621951219512195,"med",0,1,0,1
"73","ATL",2014,"Kyle Korver","SG",32,71,2408,13.5,0.653,0.644,0.154,1.1,12.4,6.8,13.3,1.5,0.8,13.6,14.2,3.9,2,5.9,0.118,2,0.2,2.2,2.5,289,609,0.475,185,392,0.472,104,217,0.626,87,94,22,260,3.97183098591549,2.92957746478873,70,24,102,11.9718309859155,0,0,0.463,"east",2.341,0.865853658536585,"med",0,1,0,1
"74","ATL",2014,"Lou Williams","PG",27,60,1445,14.2,0.547,0.469,0.363,0.8,9.1,5,22.9,1.6,0.2,13.9,20.9,1.6,1,2.6,0.087,0.3,-2.1,-1.8,0.1,197,493,0.4,79,231,0.342,118,262,0.48,152,179,10,114,2.06666666666667,3.5,45,4,92,10.4166666666667,0,0,0.463,"east",2.341,0.731707317073171,"med",0,1,0,1
"75","ATL",2015,"Elton Brand","C",35,36,486,9.4,0.457,0.011,0.242,6.8,16.4,11.8,6.4,1.8,4.3,14.6,11.6,-0.1,0.8,0.7,0.07,-4.5,3.1,-1.4,0.1,42,95,0.442,0,1,0,42,94,0.442,12,23,28,72,2.77777777777778,0.611111111111111,17,25,18,2.66666666666667,0,1,0.732,"east",2.341,0.439024390243902,"med",0,1,0,1
"76","ATL",2017,"Thabo Sefolosha","SF",32,62,1596,11.9,0.519,0.304,0.19,3.8,14.7,9.3,9.9,3,1.7,11.9,13.3,0.6,2.7,3.3,0.098,-1.9,3.1,1.2,1.3,174,395,0.441,41,120,0.342,133,275,0.492,55,75,54,216,4.35483870967742,1.7258064516129,96,31,58,7.16129032258065,0,0,0.524,"east",2.341,0.75609756097561,"med",0,1,0,1
"77","ATL",2014,"Shelvin Mack","PG",23,73,1490,13.2,0.51,0.367,0.148,1.6,10.7,6.2,28.8,1.7,0.1,14.3,19,1.2,1.2,2.3,0.074,-0.7,-1.7,-2.4,-0.1,209,501,0.417,62,184,0.337,147,317,0.479,64,74,21,139,2.19178082191781,3.71232876712329,50,2,89,7.45205479452055,0,0,0.463,"east",2.341,0.890243902439024,"med",0,1,0,1
"78","ATL",2012,"Joe Johnson","SG",30,60,2127,18.4,0.557,0.346,0.2,2.9,9.2,6.1,19.7,1.2,0.5,10.3,24.9,4.4,2.1,6.4,0.145,3.4,-1.4,2.1,2.2,423,931,0.454,125,322,0.388,298,609,0.521,158,186,53,168,3.68333333333333,3.86666666666667,48,13,116,18.8166666666667,1,1,0.606,"east",2.341,0.909090909090909,"med",0,1,0,1
"79","ATL",2013,"Zaza Pachulia","C",28,52,1134,13.1,0.534,0.012,0.427,13.5,20.3,17,10.3,1.6,0.8,19.6,14.6,1.2,1.5,2.7,0.116,-1.6,1.6,0,0.6,114,241,0.473,0,3,0,114,238,0.473,78,103,132,204,6.46153846153846,1.51923076923077,35,12,70,5.88461538461539,0,0,0.537,"east",2.341,0.634146341463415,"med",0,1,0,1
"80","ATL",2014,"Elton Brand","C",34,73,1414,14,0.561,0.006,0.283,8,21.5,14.8,8.1,1.4,4.9,13.8,13.9,1.4,2.1,3.6,0.121,-2.7,3.1,0.5,0.9,179,332,0.539,0,2,0,179,330,0.539,61,94,97,264,4.94520547945205,1.01369863013699,40,88,60,5.73972602739726,0,1,0.463,"east",2.341,0.890243902439024,"med",0,1,0,1
"81","ATL",2014,"Gustavo Ayon","C",28,26,429,12.9,0.505,0,0.196,11.4,22.3,16.9,10,3,1.8,20.7,14.8,0,0.7,0.7,0.078,-3.2,3,-0.2,0.2,52,102,0.51,0,0,0,52,102,0.51,8,20,42,83,4.80769230769231,1.07692307692308,25,10,29,4.30769230769231,0,0,0.463,"east",2.341,0.317073170731707,"med",0,1,0,1
"82","ATL",2015,"Pero Antic","C",32,63,1037,9.5,0.508,0.584,0.416,6.6,14,10.4,6.9,0.9,1.1,12.3,17.6,0.5,1,1.5,0.07,-1.3,-1.4,-2.7,-0.2,108,296,0.365,52,173,0.301,56,123,0.453,88,123,58,131,3,0.777777777777778,18,14,49,5.65079365079365,0,0,0.732,"east",2.341,0.768292682926829,"med",0,1,0,1
"83","ATL",2016,"Thabo Sefolosha","SF",31,75,1758,12.4,0.578,0.333,0.266,3.3,17.1,10.4,8.8,2.4,1.7,14.1,12.3,1.3,3.2,4.5,0.122,-1.7,2.8,1.1,1.4,188,372,0.505,42,124,0.339,146,248,0.562,62,99,52,282,4.45333333333333,1.42666666666667,85,37,68,6.4,0,0,0.585,"east",2.341,0.914634146341463,"med",0,1,0,1
"84","ATL",2015,"Kyle Korver","SG",33,75,2418,14.8,0.699,0.748,0.197,0.7,13.3,7.2,12.1,1.1,1.5,14.1,14.4,5,2.4,7.5,0.148,3.1,0.2,3.3,3.3,292,600,0.487,221,449,0.492,71,151,0.671,106,118,15,289,4.05333333333333,2.61333333333333,52,42,107,12.1466666666667,1,0,0.732,"east",2.341,0.914634146341463,"med",0,1,0,1
"85","ATL",2018,"Tyler Dorsey","SG",21,56,974,10,0.494,0.521,0.165,2,12.9,7.4,12.5,0.9,0.4,8.3,20,0,0.4,0.4,0.02,-1.8,-2.5,-4.2,-0.5,144,382,0.377,72,199,0.362,72,183,0.471,45,63,17,113,2.32142857142857,1.41071428571429,17,5,37,7.23214285714286,0,0,0.293,"east",2.341,0.682926829268293,"med",0,1,0,1
"86","ATL",2009,"Josh Smith","PF",23,69,2421,17.2,0.533,0.102,0.423,6.5,17.6,12.1,12.1,2.1,3.5,13.8,22.6,1.3,3.6,4.9,0.097,-0.8,2.5,1.7,2.3,418,849,0.492,26,87,0.299,392,762,0.508,211,359,134,364,7.21739130434783,2.44927536231884,94,111,161,15.5507246376812,0,0,0.573,"east",2.341,0.841463414634146,"med",0,1,0,1
"87","ATL",2018,"Tyler Cavanaugh","PF",23,39,518,13,0.567,0.586,0.138,9.7,17.7,13.7,7.8,0.8,0.7,8,14.8,0.9,0.3,1.2,0.109,0.5,-1.5,-1,0.1,67,152,0.441,32,89,0.36,35,63,0.546,17,21,45,82,3.25641025641026,0.692307692307692,9,4,14,4.69230769230769,0,0,0.293,"east",2.341,0.475609756097561,"med",0,1,0,1
"88","ATL",2019,"DeAndre' Bembry","SG",24,82,1931,10.8,0.508,0.281,0.221,2.9,16.9,9.7,14.7,2.5,1.8,17.4,17.2,-0.9,1.7,0.9,0.022,-3.3,1.1,-2.2,-0.1,275,616,0.446,50,173,0.289,225,443,0.487,87,136,54,304,4.36585365853659,2.46341463414634,105,41,142,8.37804878048781,0,0,0.354,"east",2.341,1,"med",0,1,0,1
"89","ATL",2014,"Pero Antic","C",31,50,925,11.7,0.545,0.582,0.224,7.2,18.9,13.1,9.8,1,1,14.5,18.6,0.5,0.9,1.4,0.075,-0.5,-0.9,-1.4,0.1,123,294,0.418,56,171,0.327,67,123,0.514,50,66,57,152,4.18,1.16,19,12,55,7.04,0,0,0.463,"east",2.341,0.609756097560976,"med",0,1,0,1
"90","ATL",2012,"Kirk Hinrich","SG",31,48,1237,9.2,0.511,0.461,0.108,1.1,8.5,4.8,16.3,1.6,0.7,15.8,13.9,0.4,1.4,1.8,0.069,-1.4,-0.1,-1.4,0.2,122,295,0.414,47,136,0.346,75,159,0.493,25,32,11,90,2.10416666666667,2.75,38,11,58,6.58333333333333,0,0,0.606,"east",2.341,0.727272727272727,"med",0,1,0,1
"91","ATL",2012,"Al Horford","C",25,11,348,19,0.585,0.01,0.291,8.8,17.1,13,11.7,1.5,3.1,12.1,17.9,0.8,0.6,1.3,0.18,0.5,2.3,2.8,0.4,57,103,0.553,0,1,0,57,102,0.553,22,30,26,51,7,2.18181818181818,10,14,16,12.3636363636364,0,1,0.606,"east",2.341,0.166666666666667,"med",0,1,0,1
"92","ATL",2016,"Dennis Schroder","PG",22,80,1621,15.5,0.51,0.306,0.233,1.7,11.8,6.9,36.1,2.1,0.4,17.5,28.8,-0.2,2.3,2.2,0.064,-0.5,-0.9,-1.4,0.3,329,781,0.421,77,239,0.322,252,542,0.471,144,182,25,179,2.55,4.3625,70,9,183,10.9875,0,0,0.585,"east",2.341,0.975609756097561,"med",0,1,0,1
"93","ATL",2016,"Kent Bazemore","SF",26,75,2083,13.4,0.551,0.421,0.208,1.5,18,9.9,12.7,2.3,1.4,14.8,20,0.3,3.8,4.1,0.094,-1.3,1.6,0.3,1.2,320,725,0.441,109,305,0.357,211,420,0.517,123,151,28,351,5.05333333333333,2.28,98,38,138,11.6266666666667,0,0,0.585,"east",2.341,0.914634146341463,"med",0,1,0,1
"94","ATL",2019,"Alex Poythress","PF",25,21,305,12.2,0.571,0.284,0.358,9.8,16.6,13.1,7.7,0.6,2.8,12.2,14.2,0.4,0.2,0.5,0.086,-1.6,-0.7,-2.2,0,40,81,0.494,9,23,0.391,31,58,0.549,18,29,29,47,3.61904761904762,0.80952380952381,4,10,13,5.09523809523809,0,0,0.354,"east",2.341,0.25609756097561,"med",0,1,0,1
"95","ATL",2016,"Mike Scott","PF",27,75,1146,14,0.575,0.42,0.168,5.2,14.2,9.8,10.5,1.1,1.2,9.4,17.4,1.7,1.5,3.2,0.132,-0.2,-0.4,-0.6,0.4,176,376,0.468,62,158,0.392,114,218,0.551,50,63,53,153,2.74666666666667,1.04,25,17,42,6.18666666666667,0,0,0.585,"east",2.341,0.914634146341463,"med",0,1,0,1
"96","ATL",2015,"Al Horford","C",28,76,2318,21.4,0.563,0.037,0.146,6.7,19.8,13.4,18.6,1.5,3.5,8.9,22.2,5.1,3.6,8.7,0.179,1.3,2.5,3.8,3.4,519,965,0.538,11,36,0.306,508,929,0.544,107,141,131,413,7.15789473684211,3.21052631578947,68,98,100,15.2105263157895,1,1,0.732,"east",2.341,0.926829268292683,"med",0,1,0,1
"97","ATL",2016,"Paul Millsap","PF",30,81,2647,21.3,0.556,0.218,0.383,8.4,21.5,15.1,16.4,2.7,4.1,13.3,24.3,4.1,6,10.1,0.183,1.1,4.2,5.3,4.9,501,1066,0.47,74,232,0.319,427,834,0.505,309,408,198,534,9.03703703703704,3.2716049382716,147,139,191,17.0987654320988,1,1,0.585,"east",2.341,0.98780487804878,"med",0,1,0,1
"98","ATL",2015,"Paul Millsap","PF",29,73,2390,20,0.565,0.232,0.362,6.9,20,13.6,15.4,2.8,2.4,13.3,23.8,4,4.3,8.3,0.166,1.6,2.6,4.2,3.7,443,930,0.476,77,216,0.356,366,714,0.518,255,337,139,431,7.80821917808219,3.05479452054795,130,69,166,16.6849315068493,1,1,0.732,"east",2.341,0.890243902439024,"med",0,1,0,1
"99","ATL",2010,"Joe Smith","PF",34,64,592,11.2,0.453,0.036,0.249,12.9,18.1,15.5,5.3,0.5,2.4,9.3,18.4,0.3,0.6,0.9,0.077,-3.5,-1.4,-4.9,-0.4,77,193,0.399,1,7,0.143,76,186,0.402,39,48,66,91,2.453125,0.328125,6,19,22,3.03125,0,0,0.646,"east",2.341,0.780487804878049,"med",0,1,0,1
"100","ATL",2010,"Mike Bibby","PG",31,80,2195,12.7,0.538,0.503,0.123,1.1,8.8,4.9,20.8,1.6,0.1,11.7,16.1,3,1.7,4.8,0.104,1.2,-1.5,-0.2,1,268,644,0.416,126,324,0.389,142,320,0.514,68,79,20,164,2.3,3.875,67,3,90,9.125,0,0,0.646,"east",2.341,0.975609756097561,"med",0,1,0,1
"101","ATL",2018,"Dennis Schroder","PG",24,67,2078,17.3,0.515,0.229,0.231,2.4,8.8,5.6,36.2,1.7,0.2,12.7,30.4,1.5,1,2.6,0.059,1.5,-2.2,-0.7,0.7,500,1146,0.436,76,262,0.29,424,884,0.469,225,265,44,164,3.1044776119403,6.22388059701493,72,6,183,19.4179104477612,0,0,0.293,"east",2.341,0.817073170731707,"med",0,1,0,1
"102","ATL",2009,"Al Horford","C",22,67,2242,17,0.565,0.002,0.345,7.6,25,16.3,11.9,1.3,3.3,13.1,16.4,3.3,3.5,6.8,0.145,-0.7,3.1,2.3,2.5,312,594,0.525,0,1,0,312,593,0.525,149,205,145,479,9.3134328358209,2.43283582089552,53,95,103,11.5373134328358,0,0,0.573,"east",2.341,0.817073170731707,"med",0,1,0,1
"103","ATL",2019,"Kent Bazemore","SG",29,67,1643,11.9,0.507,0.434,0.253,2.3,14.6,8.3,13.5,2.5,2.2,13.6,22,-0.7,1.4,0.7,0.021,-2.2,0,-2.2,-0.1,278,691,0.402,96,300,0.32,182,391,0.472,127,175,37,224,3.8955223880597,2.26865671641791,89,42,121,11.6268656716418,0,0,0.354,"east",2.341,0.817073170731707,"med",0,1,0,1
"104","ATL",2009,"Joe Johnson","SG",27,79,3124,18.2,0.534,0.292,0.255,2.4,10.5,6.5,26.4,1.4,0.5,11,26.6,5.1,2.5,7.6,0.116,2.9,-1.2,1.7,3,620,1420,0.437,149,414,0.36,471,1006,0.489,299,362,65,281,4.37974683544304,5.75949367088608,84,19,195,21.3670886075949,1,1,0.573,"east",2.341,0.963414634146341,"med",0,1,0,1
"105","ATL",2012,"Jeff Teague","PG",23,66,2183,15.8,0.551,0.222,0.275,1.1,7.4,4.3,24.3,2.6,1.3,15.1,19.1,3,3,6,0.131,0.7,0.4,1.2,1.7,320,672,0.476,51,149,0.342,269,523,0.514,140,185,21,138,2.40909090909091,4.86363636363636,106,37,134,12.5909090909091,0,0,0.606,"east",2.341,1,"med",0,1,0,1
"106","ATL",2013,"Josh Smith","PF",27,76,2683,17.7,0.501,0.17,0.272,5.8,21.3,13.6,20.9,1.8,3.9,14.6,26.7,-0.3,4.5,4.2,0.075,-1,3.2,2.1,2.8,550,1182,0.465,61,201,0.303,489,981,0.491,166,321,133,506,8.4078947368421,4.22368421052632,94,136,226,17.4605263157895,0,0,0.537,"east",2.341,0.926829268292683,"med",0,1,0,1
"107","ATL",2010,"Al Horford","C",23,81,2845,19.4,0.594,0.001,0.319,9.6,23.3,16.4,10.4,1.1,2.4,11.2,17.6,6.9,3.9,10.9,0.183,1.5,1.9,3.3,3.8,467,847,0.551,1,1,1,466,846,0.552,213,270,236,563,9.8641975308642,2.33333333333333,59,91,122,14.1728395061728,1,0,0.646,"east",2.341,0.98780487804878,"med",0,1,0,1
"108","ATL",2019,"Kevin Huerter","SG",20,75,2048,10.1,0.533,0.537,0.085,3,9.7,6.3,14.5,1.5,1.1,13.8,15.7,0.7,0.7,1.5,0.034,-0.9,-1,-1.9,0.1,275,657,0.419,136,353,0.385,139,304,0.522,41,56,60,185,3.26666666666667,2.85333333333333,65,25,109,9.69333333333333,0,0,0.354,"east",2.341,0.914634146341463,"med",0,1,0,1
"109","ATL",2016,"Lamar Patterson","SG",24,35,395,5.1,0.468,0.613,0.275,1.1,12.4,6.9,13.6,1.1,0.4,20.4,12.8,-0.3,0.5,0.2,0.025,-4.6,-0.3,-4.9,-0.3,28,80,0.35,12,49,0.245,16,31,0.425,16,22,4,46,1.42857142857143,1.11428571428571,9,2,23,2.4,0,0,0.585,"east",2.341,0.426829268292683,"med",0,1,0,1
"110","ATL",2010,"Zaza Pachulia","C",25,78,1089,13.1,0.539,0.016,0.581,12.4,19,15.7,5.6,1.8,2.2,15.8,15.5,1.2,1.5,2.7,0.121,-1.7,0.8,-0.9,0.3,120,246,0.488,0,4,0,120,242,0.488,93,143,117,176,3.75641025641026,0.538461538461538,37,31,58,4.26923076923077,0,0,0.646,"east",2.341,0.951219512195122,"med",0,1,0,1
"111","ATL",2017,"Mike Muscala","C",25,70,1237,14.4,0.596,0.326,0.19,6.9,14.4,10.7,11.9,1.2,2.8,13.1,14.8,1.8,1.6,3.4,0.132,-0.4,1.5,1.1,1,170,337,0.504,46,110,0.418,124,227,0.573,49,64,76,164,3.42857142857143,1.35714285714286,30,41,55,6.21428571428571,0,0,0.524,"east",2.341,0.853658536585366,"med",0,1,0,1
"112","ATL",2015,"Dennis Schroder","PG",21,77,1516,15.7,0.516,0.223,0.269,2.3,9.9,6.2,34.6,1.7,0.2,16.8,27,1.1,1.4,2.5,0.08,-0.4,-2.1,-2.4,-0.2,284,665,0.427,52,148,0.351,232,517,0.466,148,179,29,135,2.12987012987013,4.11688311688312,49,4,150,9.97402597402597,0,0,0.732,"east",2.341,0.939024390243902,"med",0,1,0,1
"113","ATL",2018,"Damion Lee","SG",25,15,404,12,0.489,0.395,0.191,3,16.6,9.8,11.2,2.3,0.2,7.8,19.3,0,0.4,0.4,0.046,-1.7,-0.4,-2.1,0,62,152,0.408,15,60,0.25,47,92,0.457,22,29,11,60,4.73333333333333,1.93333333333333,19,1,14,10.7333333333333,0,0,0.293,"east",2.341,0.182926829268293,"med",0,1,0,1
"114","ATL",2018,"Miles Plumlee","C",29,55,918,10.6,0.574,0,0.333,9.4,18.3,13.9,7.2,0.9,2.8,23.4,12.8,0.1,0.7,0.9,0.046,-3.8,1.3,-2.5,-0.1,105,180,0.583,0,0,0,105,180,0.583,27,60,77,151,4.14545454545455,0.818181818181818,17,30,63,4.30909090909091,0,0,0.293,"east",2.341,0.670731707317073,"med",0,1,0,1
"115","ATL",2013,"Ivan Johnson","PF",28,69,1035,15.7,0.546,0.037,0.368,8.5,20.7,14.7,7.4,2.8,1,14.7,21.7,0.6,1.7,2.3,0.106,-2.7,0.6,-2.1,0,185,356,0.52,1,13,0.077,184,343,0.521,81,131,76,190,3.85507246376812,0.666666666666667,56,14,71,6.55072463768116,0,0,0.537,"east",2.341,0.841463414634146,"med",0,1,0,1
"116","ATL",2013,"Kyle Korver","SF",31,74,2259,13.9,0.637,0.689,0.13,1.2,13.5,7.4,9.9,1.6,1.3,9.9,14.5,4,2.5,6.4,0.137,2.1,0.5,2.7,2.7,277,601,0.461,189,414,0.457,88,187,0.618,67,78,23,270,3.95945945945946,1.97297297297297,70,37,70,10.9459459459459,0,0,0.537,"east",2.341,0.902439024390244,"med",0,1,0,1
"117","ATL",2019,"Jaylen Adams","PG",22,34,428,7.6,0.474,0.673,0.082,2.6,12.3,7.4,19.8,1.5,1,19.7,13.5,-0.1,0.2,0.1,0.011,-3.1,-1.3,-4.4,-0.3,38,110,0.345,25,74,0.338,13,36,0.459,7,9,11,49,1.76470588235294,1.91176470588235,14,5,28,3.17647058823529,0,0,0.354,"east",2.341,0.414634146341463,"med",0,1,0,1
"118","ATL",2010,"Joe Johnson","SG",28,76,2886,19.3,0.538,0.253,0.194,3,11.4,7.1,22,1.5,0.1,8.8,26.3,6,2.4,8.4,0.14,3.5,-1.3,2.2,3,635,1386,0.458,129,350,0.369,506,1036,0.505,220,269,74,279,4.64473684210526,4.85526315789474,82,5,145,21.3026315789474,1,1,0.646,"east",2.341,0.926829268292683,"med",0,1,0,1
"119","ATL",2014,"Al Horford","C",27,29,958,22,0.588,0.026,0.202,8,21.4,14.8,15.2,1.4,3.6,12.3,24.7,1.5,1.3,2.8,0.141,0.8,2,2.8,1.1,238,420,0.567,4,11,0.364,234,409,0.571,58,85,66,178,8.41379310344828,2.62068965517241,27,44,64,18.551724137931,0,1,0.463,"east",2.341,0.353658536585366,"med",0,1,0,1
"120","ATL",2012,"Willie Green","SG",30,53,922,13.9,0.578,0.348,0.172,1.9,8.2,5.1,7.4,1.3,0.5,8.6,19.5,1.4,0.9,2.4,0.122,0.3,-2,-1.7,0.1,153,325,0.471,50,113,0.442,103,212,0.548,48,56,15,65,1.50943396226415,0.754716981132076,23,6,33,7.62264150943396,0,0,0.606,"east",2.341,0.803030303030303,"med",0,1,0,1
"121","ATL",2016,"Mike Muscala","C",24,60,565,13.6,0.576,0.257,0.257,7.5,14.9,11.3,9.1,1.1,3.8,13.8,15.5,0.7,0.9,1.6,0.136,-2,1.5,-0.5,0.2,76,152,0.5,12,39,0.308,64,113,0.539,31,39,38,79,1.95,0.566666666666667,13,27,27,3.25,0,0,0.585,"east",2.341,0.731707317073171,"med",0,1,0,1
"122","ATL",2013,"John Jenkins","SG",21,61,902,13,0.576,0.469,0.238,2.2,9.6,6,9.8,0.7,0.8,11,18.7,1.1,0.6,1.7,0.091,-0.5,-2.3,-2.8,-0.2,131,294,0.446,53,138,0.384,78,156,0.536,59,70,17,77,1.54098360655738,0.918032786885246,12,10,40,6.13114754098361,0,0,0.537,"east",2.341,0.74390243902439,"med",0,1,0,1
"123","ATL",2015,"Mike Scott","PF",26,68,1123,15.1,0.543,0.424,0.17,4.7,15.2,10.1,10.9,1.1,0.2,7.4,21.4,1.6,1.1,2.7,0.115,0.6,-2.1,-1.6,0.1,201,453,0.444,66,192,0.344,135,261,0.517,61,77,45,154,2.92647058823529,1.10294117647059,25,3,39,7.77941176470588,0,0,0.732,"east",2.341,0.829268292682927,"med",0,1,0,1
"124","ATL",2012,"Vladimir Radmanovic","SF",31,49,755,11.7,0.524,0.685,0.147,5.3,16.8,11.1,10.9,1.5,1.5,14.3,15.2,0.5,1.1,1.6,0.103,-0.3,0.6,0.3,0.4,74,197,0.376,50,135,0.37,24,62,0.503,22,29,34,109,2.91836734693878,1.10204081632653,21,15,35,4.48979591836735,0,0,0.606,"east",2.341,0.742424242424242,"med",0,1,0,1
"125","ATL",2014,"DeMarre Carroll","SF",27,73,2341,13.9,0.575,0.417,0.22,5.3,14.5,10,8.9,2.3,0.7,10.1,15.2,3.2,2.6,5.8,0.119,1,1.1,2.1,2.4,302,642,0.47,97,268,0.362,205,374,0.546,109,141,107,296,5.52054794520548,1.83561643835616,108,21,79,11.0958904109589,0,0,0.463,"east",2.341,0.890243902439024,"med",0,1,0,1
"126","ATL",2010,"Maurice Evans","SF",31,79,1317,12.2,0.539,0.43,0.155,5.2,8.5,6.8,5.5,1.4,1,4.5,15.4,2.1,1.1,3.1,0.114,0.7,-1.4,-0.7,0.4,175,393,0.445,57,169,0.337,118,224,0.518,46,61,59,95,1.94936708860759,0.607594936708861,34,17,20,5.73417721518987,0,0,0.646,"east",2.341,0.963414634146341,"med",0,1,0,1
"127","ATL",2019,"Omari Spellman","PF",21,46,805,12.4,0.516,0.525,0.184,9.2,16.3,12.7,8,1.5,2.7,10.5,14.9,0.6,0.5,1.2,0.07,-1,0,-1,0.2,98,244,0.402,44,128,0.344,54,116,0.492,32,45,72,122,4.21739130434783,1.02173913043478,26,25,31,5.91304347826087,0,0,0.354,"east",2.341,0.560975609756098,"med",0,1,0,1
"128","ATL",2013,"Lou Williams","SG",26,39,1119,15.9,0.555,0.442,0.273,0.8,7.3,4.1,20.4,2,0.7,13,23.6,1.4,1,2.4,0.103,1.2,-1.7,-0.5,0.4,187,443,0.422,72,196,0.367,115,247,0.503,105,121,8,72,2.05128205128205,3.56410256410256,44,10,74,14.1282051282051,0,0,0.537,"east",2.341,0.475609756097561,"med",0,1,0,1
"129","ATL",2015,"Shelvin Mack","PG",24,55,833,13.2,0.489,0.435,0.106,1.1,9.5,5.4,28.6,1.8,0.2,13.8,19.5,0.5,0.8,1.3,0.075,-0.9,-2.2,-3.1,-0.2,117,292,0.401,40,127,0.315,77,165,0.469,25,31,8,71,1.43636363636364,2.81818181818182,30,2,49,5.43636363636364,0,0,0.732,"east",2.341,0.670731707317073,"med",0,1,0,1
"130","ATL",2013,"Mike Scott","PF",24,40,376,16.3,0.533,0.007,0.381,12.1,21.3,16.7,5.4,0.6,0.4,10.9,23.7,0.5,0.4,0.9,0.11,-3.2,-3.2,-6.4,-0.4,70,147,0.476,0,1,0,70,146,0.476,43,56,39,71,2.75,0.3,4,2,21,4.575,0,0,0.537,"east",2.341,0.48780487804878,"med",0,1,0,1
"131","BOS",2016,"Jae Crowder","SF",25,73,2308,15.8,0.565,0.446,0.294,3.2,14.2,8.6,8.9,2.7,1.2,8.3,18.5,3.8,3.5,7.3,0.152,1.5,1.3,2.8,2.8,360,813,0.443,122,363,0.336,238,450,0.518,196,239,70,303,5.10958904109589,1.84931506849315,126,35,83,14.2191780821918,0,0,0.585,"east",2.365,0.890243902439024,"med",0,1,0,1
"132","BOS",2016,"Terry Rozier","PG",21,39,311,5,0.326,0.255,0.094,8.1,13.5,10.8,16.5,0.9,0.3,14.7,17.7,-0.6,0.3,-0.3,-0.047,-5.9,-0.8,-6.6,-0.4,29,106,0.274,6,27,0.222,23,79,0.302,8,10,24,39,1.61538461538462,0.948717948717949,6,1,19,1.84615384615385,0,0,0.585,"east",2.365,0.475609756097561,"med",0,1,0,1
"133","BOS",2014,"Rajon Rondo","PG",27,30,998,15.3,0.461,0.257,0.191,2.4,16.6,9.3,47.7,2.1,0.2,20.7,21.3,0.2,1,1.1,0.054,0.2,-0.2,0,0.5,141,350,0.403,26,90,0.289,115,260,0.44,42,67,22,142,5.46666666666667,9.8,40,2,99,11.6666666666667,0,1,0.305,"east",2.365,0.365853658536585,"med",0,1,0,1
"134","BOS",2013,"Rajon Rondo","PG",26,38,1423,18.1,0.516,0.108,0.2,3.7,13.6,8.8,49.3,2.6,0.5,22.6,21.7,1.2,2,3.2,0.108,1.1,0.7,1.8,1.3,225,465,0.484,12,50,0.24,213,415,0.497,60,93,43,169,5.57894736842105,11.0526315789474,70,9,148,13.7368421052632,1,1,0.506,"east",2.365,0.463414634146341,"med",0,1,0,1
"135","BOS",2016,"Kelly Olynyk","C",24,69,1395,16.3,0.561,0.378,0.23,5.4,16.2,10.7,11.9,1.8,1.8,10.8,20.9,2.1,2,4.1,0.141,0.8,0.4,1.2,1.1,253,556,0.455,85,210,0.405,168,346,0.531,96,128,72,209,4.07246376811594,1.52173913043478,52,33,74,9.95652173913044,0,0,0.585,"east",2.365,0.841463414634146,"med",0,1,0,1
"136","BOS",2013,"Jared Sullinger","PF",20,45,892,13.5,0.534,0.022,0.28,12.6,22.1,17.5,6.2,1.3,1.9,10.3,14.9,1.3,1.4,2.7,0.146,-1.6,0.9,-0.6,0.3,111,225,0.493,1,5,0.2,110,220,0.496,47,63,92,172,5.86666666666667,0.777777777777778,22,22,29,6,0,0,0.506,"east",2.365,0.548780487804878,"med",0,1,0,1
